    0.000000E+00    0.000000E+00
    0.360000E+04    0.160895E-02
    0.720000E+04    0.158237E-02
    0.108000E+05    0.155792E-02
    0.144000E+05    0.153608E-02
    0.180000E+05    0.151807E-02
    0.216000E+05    0.208638E-02
    0.252000E+05    0.252832E-02
    0.288000E+05    0.328267E-02
    0.324000E+05    0.373308E-02
    0.360000E+05    0.386592E-02
    0.396000E+05    0.388933E-02
    0.432000E+05    0.388712E-02
    0.468000E+05    0.387980E-02
    0.504000E+05    0.387176E-02
    0.540000E+05    0.386348E-02
    0.576000E+05    0.385407E-02
    0.612000E+05    0.384071E-02
    0.648000E+05    0.381545E-02
    0.684000E+05    0.376672E-02
    0.720000E+05    0.369648E-02
    0.756000E+05    0.362236E-02
    0.792000E+05    0.354885E-02
    0.828000E+05    0.347657E-02
    0.864000E+05    0.340576E-02
    0.900000E+05    0.333656E-02
    0.936000E+05    0.326910E-02
    0.972000E+05    0.320354E-02
    0.100800E+06    0.313999E-02
    0.104400E+06    0.308048E-02
    0.108000E+06    0.309824E-02
    0.111600E+06    0.341211E-02
    0.115200E+06    0.372607E-02
    0.118800E+06    0.383320E-02
    0.122400E+06    0.385267E-02
    0.126000E+06    0.385057E-02
    0.129600E+06    0.384380E-02
    0.133200E+06    0.383621E-02
    0.136800E+06    0.382864E-02
    0.140400E+06    0.382099E-02
    0.144000E+06    0.381266E-02
    0.147600E+06    0.380124E-02
    0.151200E+06    0.377792E-02
    0.154800E+06    0.373015E-02
    0.158400E+06    0.366067E-02
    0.162000E+06    0.358737E-02
    0.165600E+06    0.351459E-02
    0.169200E+06    0.344301E-02
    0.172800E+06    0.337283E-02
    0.176400E+06    0.330420E-02
    0.180000E+06    0.323723E-02
    0.183600E+06    0.317206E-02
    0.187200E+06    0.310882E-02
    0.190800E+06    0.304946E-02
    0.194400E+06    0.306752E-02
    0.198000E+06    0.339690E-02
    0.201600E+06    0.371497E-02
    0.205200E+06    0.382066E-02
    0.208800E+06    0.384030E-02
    0.212400E+06    0.383848E-02
    0.216000E+06    0.383162E-02
    0.219600E+06    0.382357E-02
    0.223200E+06    0.381525E-02
    0.226800E+06    0.380688E-02
    0.230400E+06    0.379848E-02
    0.234000E+06    0.378836E-02
    0.237600E+06    0.376666E-02
    0.241200E+06    0.371925E-02
    0.244800E+06    0.364990E-02
    0.248400E+06    0.357691E-02
    0.252000E+06    0.350439E-02
    0.255600E+06    0.343303E-02
    0.259200E+06    0.336304E-02
    0.262800E+06    0.329456E-02
    0.266400E+06    0.322768E-02
    0.270000E+06    0.316254E-02
    0.273600E+06    0.309925E-02
    0.277200E+06    0.303967E-02
    0.280800E+06    0.305652E-02
    0.284400E+06    0.339717E-02
    0.288000E+06    0.371876E-02
    0.291600E+06    0.382365E-02
    0.295200E+06    0.384330E-02
    0.298800E+06    0.384128E-02
    0.302400E+06    0.383379E-02
    0.306000E+06    0.382472E-02
    0.309600E+06    0.381516E-02
    0.313200E+06    0.380567E-02
    0.316800E+06    0.379683E-02
    0.320400E+06    0.378756E-02
    0.324000E+06    0.376694E-02
    0.327600E+06    0.371947E-02
    0.331200E+06    0.364996E-02
    0.334800E+06    0.357704E-02
    0.338400E+06    0.350458E-02
    0.342000E+06    0.343324E-02
    0.345600E+06    0.336325E-02
    0.349200E+06    0.329474E-02
    0.352800E+06    0.322779E-02
    0.356400E+06    0.316253E-02
    0.360000E+06    0.309907E-02
    0.363600E+06    0.303915E-02
    0.367200E+06    0.305461E-02
    0.370800E+06    0.340382E-02
    0.374400E+06    0.372818E-02
    0.378000E+06    0.383241E-02
    0.381600E+06    0.385185E-02
    0.385200E+06    0.384940E-02
    0.388800E+06    0.384115E-02
    0.392400E+06    0.383104E-02
    0.396000E+06    0.382029E-02
    0.399600E+06    0.380973E-02
    0.403200E+06    0.380039E-02
    0.406800E+06    0.379158E-02
    0.410400E+06    0.377146E-02
    0.414000E+06    0.372371E-02
    0.417600E+06    0.365392E-02
    0.421200E+06    0.358098E-02
    0.424800E+06    0.350850E-02
    0.428400E+06    0.343710E-02
    0.432000E+06    0.336704E-02
    0.435600E+06    0.329843E-02
    0.439200E+06    0.323136E-02
    0.442800E+06    0.316593E-02
    0.446400E+06    0.310227E-02
    0.450000E+06    0.304203E-02
    0.453600E+06    0.305641E-02
    0.457200E+06    0.341192E-02
    0.460800E+06    0.373866E-02
    0.464400E+06    0.384221E-02
    0.468000E+06    0.386128E-02
    0.471600E+06    0.385836E-02
    0.475200E+06    0.384938E-02
    0.478800E+06    0.383834E-02
    0.482400E+06    0.382654E-02
    0.486000E+06    0.381507E-02
    0.489600E+06    0.380528E-02
    0.493200E+06    0.379672E-02
    0.496800E+06    0.377675E-02
    0.500400E+06    0.372867E-02
    0.504000E+06    0.365860E-02
    0.507600E+06    0.358560E-02
    0.511200E+06    0.351308E-02
    0.514800E+06    0.344162E-02
    0.518400E+06    0.337147E-02
    0.522000E+06    0.330275E-02
    0.525600E+06    0.323555E-02
    0.529200E+06    0.316997E-02
