    0.000000E+00    0.500000E+01    0.458530E+05    0.000000E+00
    0.360000E+04    0.510073E-01    0.137236E+01    0.108693E-01
    0.720000E+04    0.514894E-01    0.126684E+01    0.894889E-02
    0.108000E+05    0.520065E-01    0.127309E+01    0.717260E-02
    0.144000E+05    0.525482E-01    0.129062E+01    0.555485E-02
    0.180000E+05    0.464237E+00    0.142904E+02    0.328158E-02
    0.216000E+05    0.196887E+00    0.564283E+01    0.540098E-03
    0.252000E+05    0.102926E+00    0.308678E+01    0.740590E-03
    0.288000E+05    0.976772E-01    0.290925E+01    0.263346E-02
    0.324000E+05    0.945297E-01    0.280494E+01    0.395853E-02
    0.360000E+05    0.911499E-01    0.270562E+01    0.371753E-02
    0.396000E+05    0.887042E-01    0.262961E+01    0.406112E-02
    0.432000E+05    0.870188E-01    0.257260E+01    0.491500E-02
    0.468000E+05    0.859036E-01    0.252866E+01    0.608204E-02
    0.504000E+05    0.851228E-01    0.249332E+01    0.735646E-02
    0.540000E+05    0.841939E-01    0.245732E+01    0.827419E-02
    0.576000E+05    0.823024E-01    0.240178E+01    0.798565E-02
    0.612000E+05    0.786629E-01    0.231177E+01    0.574714E-02
    0.648000E+05    0.740254E-01    0.219842E+01    0.294507E-02
    0.684000E+05    0.678204E-01    0.202001E+01    0.187035E-02
    0.720000E+05    0.390780E-01    0.114237E+01    0.344875E-02
    0.756000E+05    0.288672E-01    0.821362E+00    0.474492E-02
    0.792000E+05    0.226256E-01    0.628905E+00    0.516980E-02
    0.828000E+05    0.216591E-01    0.596049E+00    0.518847E-02
    0.864000E+05    0.224410E-01    0.614592E+00    0.504643E-02
    0.900000E+05    0.235954E-01    0.643200E+00    0.484196E-02
    0.936000E+05    0.249217E-01    0.676346E+00    0.460964E-02
    0.972000E+05    0.263833E-01    0.713046E+00    0.436391E-02
    0.100800E+06    0.279500E-01    0.751894E+00    0.411076E-02
    0.104400E+06    0.931934E+00    0.268693E+02    0.183127E-02
    0.108000E+06    0.761870E-01    0.227891E+01    0.545738E-03
    0.111600E+06    0.728923E-01    0.217130E+01    0.906580E-03
    0.115200E+06    0.732527E-01    0.216946E+01    0.137090E-02
    0.118800E+06    0.735282E-01    0.217437E+01    0.173135E-02
    0.122400E+06    0.737926E-01    0.217902E+01    0.227997E-02
    0.126000E+06    0.741836E-01    0.218477E+01    0.314237E-02
    0.129600E+06    0.748177E-01    0.219504E+01    0.434783E-02
    0.133200E+06    0.757243E-01    0.220893E+01    0.588623E-02
    0.136800E+06    0.767425E-01    0.222469E+01    0.758330E-02
    0.140400E+06    0.773423E-01    0.223108E+01    0.884696E-02
    0.144000E+06    0.765651E-01    0.221010E+01    0.858182E-02
    0.147600E+06    0.735375E-01    0.214169E+01    0.590933E-02
    0.151200E+06    0.693526E-01    0.204524E+01    0.280171E-02
    0.154800E+06    0.638197E-01    0.188795E+01    0.178548E-02
    0.158400E+06    0.409297E-01    0.119072E+01    0.344067E-02
    0.162000E+06    0.313326E-01    0.890364E+00    0.474134E-02
    0.165600E+06    0.236783E-01    0.657192E+00    0.518891E-02
    0.169200E+06    0.215281E-01    0.590150E+00    0.519055E-02
    0.172800E+06    0.218974E-01    0.597773E+00    0.498941E-02
    0.176400E+06    0.228365E-01    0.621529E+00    0.470314E-02
    0.180000E+06    0.239805E-01    0.650570E+00    0.438169E-02
    0.183600E+06    0.252856E-01    0.683762E+00    0.404863E-02
    0.187200E+06    0.267278E-01    0.719839E+00    0.371693E-02
    0.190800E+06    0.934800E+00    0.266214E+02    0.145195E-02
    0.194400E+06    0.740707E-01    0.220111E+01    0.430001E-03
    0.198000E+06    0.703383E-01    0.208224E+01    0.720803E-03
    0.201600E+06    0.710083E-01    0.209124E+01    0.114683E-02
    0.205200E+06    0.716151E-01    0.210630E+01    0.153643E-02
    0.208800E+06    0.721734E-01    0.211971E+01    0.212119E-02
    0.212400E+06    0.728422E-01    0.213321E+01    0.306255E-02
    0.216000E+06    0.737919E-01    0.215108E+01    0.445277E-02
    0.219600E+06    0.750722E-01    0.217288E+01    0.629477E-02
    0.223200E+06    0.764713E-01    0.219796E+01    0.832903E-02
    0.226800E+06    0.773394E-01    0.221026E+01    0.978483E-02
    0.230400E+06    0.765939E-01    0.219131E+01    0.939359E-02
    0.234000E+06    0.732849E-01    0.211917E+01    0.622159E-02
    0.237600E+06    0.687431E-01    0.201625E+01    0.273469E-02
    0.241200E+06    0.631675E-01    0.185853E+01    0.173443E-02
    0.244800E+06    0.430635E-01    0.124822E+01    0.344280E-02
    0.248400E+06    0.339145E-01    0.963571E+00    0.466315E-02
    0.252000E+06    0.250826E-01    0.696641E+00    0.507706E-02
    0.255600E+06    0.215646E-01    0.590865E+00    0.504177E-02
    0.259200E+06    0.214135E-01    0.584240E+00    0.478161E-02
