    0.000000E+00    0.253957E-02
    0.360000E+04    0.252438E-02
    0.720000E+04    0.251240E-02
    0.108000E+05    0.250020E-02
    0.144000E+05    0.248810E-02
    0.180000E+05    0.232025E-02
    0.216000E+05    0.343786E-03
    0.252000E+05    0.179467E-03
    0.288000E+05    0.110448E-03
    0.324000E+05    0.112543E-03
    0.360000E+05    0.122014E-03
    0.396000E+05    0.126247E-03
    0.432000E+05    0.127625E-03
    0.468000E+05    0.128589E-03
    0.504000E+05    0.129465E-03
    0.540000E+05    0.129304E-03
    0.576000E+05    0.126299E-03
    0.612000E+05    0.118957E-03
    0.648000E+05    0.109073E-03
    0.684000E+05    0.103239E-03
    0.720000E+05    0.128358E-03
    0.756000E+05    0.144334E-03
    0.792000E+05    0.157416E-03
    0.828000E+05    0.170856E-03
    0.864000E+05    0.185942E-03
    0.900000E+05    0.203390E-03
    0.936000E+05    0.223734E-03
    0.972000E+05    0.247446E-03
    0.100800E+06    0.274980E-03
    0.104400E+06    0.163411E-03
    0.108000E+06    0.165942E-03
    0.111600E+06    0.149093E-03
    0.115200E+06    0.143689E-03
    0.118800E+06    0.149480E-03
    0.122400E+06    0.149918E-03
    0.126000E+06    0.148269E-03
    0.129600E+06    0.147659E-03
    0.133200E+06    0.148409E-03
    0.136800E+06    0.149738E-03
    0.140400E+06    0.149870E-03
    0.144000E+06    0.146025E-03
    0.147600E+06    0.136509E-03
    0.151200E+06    0.125651E-03
    0.154800E+06    0.121876E-03
    0.158400E+06    0.155212E-03
    0.162000E+06    0.177215E-03
    0.165600E+06    0.196519E-03
    0.169200E+06    0.216855E-03
    0.172800E+06    0.239801E-03
    0.176400E+06    0.266417E-03
    0.180000E+06    0.297542E-03
    0.183600E+06    0.333867E-03
    0.187200E+06    0.375952E-03
    0.190800E+06    0.214515E-03
    0.194400E+06    0.196182E-03
    0.198000E+06    0.171916E-03
    0.201600E+06    0.161597E-03
    0.205200E+06    0.166055E-03
    0.208800E+06    0.165734E-03
    0.212400E+06    0.163787E-03
    0.216000E+06    0.163586E-03
    0.219600E+06    0.165373E-03
    0.223200E+06    0.168009E-03
    0.226800E+06    0.168922E-03
    0.230400E+06    0.164210E-03
    0.234000E+06    0.152118E-03
    0.237600E+06    0.140323E-03
    0.241200E+06    0.139380E-03
    0.244800E+06    0.181332E-03
    0.248400E+06    0.209804E-03
    0.252000E+06    0.236356E-03
    0.255600E+06    0.265201E-03
    0.259200E+06    0.298057E-03
    0.262800E+06    0.336188E-03
    0.266400E+06    0.380640E-03
    0.270000E+06    0.432157E-03
    0.273600E+06    0.491136E-03
    0.277200E+06    0.281120E-03
    0.280800E+06    0.229498E-03
    0.284400E+06    0.193437E-03
    0.288000E+06    0.176830E-03
    0.291600E+06    0.179791E-03
    0.295200E+06    0.178999E-03
    0.298800E+06    0.177047E-03
    0.302400E+06    0.177444E-03
    0.306000E+06    0.180348E-03
    0.309600E+06    0.184223E-03
    0.313200E+06    0.185700E-03
    0.316800E+06    0.180010E-03
    0.320400E+06    0.165831E-03
    0.324000E+06    0.153997E-03
    0.327600E+06    0.156539E-03
    0.331200E+06    0.207939E-03
    0.334800E+06    0.243127E-03
    0.338400E+06    0.277297E-03
    0.342000E+06    0.315330E-03
    0.345600E+06    0.358997E-03
    0.349200E+06    0.409522E-03
    0.352800E+06    0.467885E-03
    0.356400E+06    0.534624E-03
    0.360000E+06    0.609716E-03
    0.363600E+06    0.363939E-03
    0.367200E+06    0.266864E-03
    0.370800E+06    0.214615E-03
    0.374400E+06    0.190809E-03
    0.378000E+06    0.192060E-03
    0.381600E+06    0.190651E-03
    0.385200E+06    0.188497E-03
    0.388800E+06    0.189201E-03
    0.392400E+06    0.192849E-03
    0.396000E+06    0.197512E-03
    0.399600E+06    0.199174E-03
    0.403200E+06    0.192620E-03
    0.406800E+06    0.177369E-03
    0.410400E+06    0.166451E-03
    0.414000E+06    0.172871E-03
    0.417600E+06    0.234162E-03
    0.421200E+06    0.275909E-03
    0.424800E+06    0.317372E-03
    0.428400E+06    0.364232E-03
    0.432000E+06    0.418277E-03
    0.435600E+06    0.480451E-03
    0.439200E+06    0.551451E-03
    0.442800E+06    0.631430E-03
    0.446400E+06    0.719863E-03
    0.450000E+06    0.454543E-03
    0.453600E+06    0.307351E-03
    0.457200E+06    0.234979E-03
    0.460800E+06    0.203446E-03
    0.464400E+06    0.202882E-03
    0.468000E+06    0.200685E-03
    0.471600E+06    0.198116E-03
    0.475200E+06    0.198837E-03
    0.478800E+06    0.202866E-03
    0.482400E+06    0.207934E-03
    0.486000E+06    0.209549E-03
    0.489600E+06    0.202349E-03
    0.493200E+06    0.186790E-03
    0.496800E+06    0.177269E-03
    0.500400E+06    0.187575E-03
    0.504000E+06    0.258388E-03
    0.507600E+06    0.306081E-03
    0.511200E+06    0.353976E-03
    0.514800E+06    0.408532E-03
    0.518400E+06    0.471558E-03
    0.522000E+06    0.543607E-03
    0.525600E+06    0.624967E-03
    0.529200E+06    0.715391E-03
    0.532800E+06    0.813964E-03
    0.536400E+06    0.540896E-03
    0.540000E+06    0.348587E-03
    0.543600E+06    0.253740E-03
    0.547200E+06    0.214427E-03
    0.550800E+06    0.212068E-03
    0.554400E+06    0.209021E-03
    0.558000E+06    0.205940E-03
    0.561600E+06    0.206523E-03
    0.565200E+06    0.210717E-03
    0.568800E+06    0.215973E-03
    0.572400E+06    0.217451E-03
    0.576000E+06    0.209789E-03
    0.579600E+06    0.194316E-03
    0.583200E+06    0.186272E-03
    0.586800E+06    0.200155E-03
    0.590400E+06    0.279490E-03
    0.594000E+06    0.332233E-03
    0.597600E+06    0.385411E-03
    0.601200E+06    0.446186E-03
    0.604800E+06    0.516394E-03
    0.608400E+06    0.596206E-03
    0.612000E+06    0.685503E-03
    0.615600E+06    0.783704E-03
    0.619200E+06    0.889590E-03
    0.622800E+06    0.615045E-03
    0.626400E+06    0.387615E-03
    0.630000E+06    0.270328E-03
    0.633600E+06    0.223557E-03
    0.637200E+06    0.219560E-03
    0.640800E+06    0.215704E-03
    0.644400E+06    0.212122E-03
    0.648000E+06    0.212521E-03
    0.651600E+06    0.216796E-03
    0.655200E+06    0.222146E-03
    0.658800E+06    0.223464E-03
    0.662400E+06    0.215468E-03
    0.666000E+06    0.200237E-03
    0.669600E+06    0.193511E-03
    0.673200E+06    0.210487E-03
    0.676800E+06    0.297025E-03
    0.680400E+06    0.353853E-03
    0.684000E+06    0.411186E-03
    0.687600E+06    0.476754E-03
    0.691200E+06    0.552452E-03
    0.694800E+06    0.638117E-03
    0.698400E+06    0.733284E-03
    0.702000E+06    0.837110E-03
    0.705600E+06    0.948172E-03
    0.709200E+06    0.674732E-03
    0.712800E+06    0.422170E-03
    0.716400E+06    0.284460E-03
    0.720000E+06    0.230928E-03
    0.723600E+06    0.225487E-03
    0.727200E+06    0.220908E-03
    0.730800E+06    0.216884E-03
    0.734400E+06    0.217121E-03
    0.738000E+06    0.221456E-03
    0.741600E+06    0.226875E-03
    0.745200E+06    0.228040E-03
    0.748800E+06    0.219694E-03
    0.752400E+06    0.204801E-03
    0.756000E+06    0.199158E-03
    0.759600E+06    0.218676E-03
    0.763200E+06    0.311027E-03
    0.766800E+06    0.371033E-03
    0.770400E+06    0.431515E-03
    0.774000E+06    0.500641E-03
    0.777600E+06    0.580390E-03
    0.781200E+06    0.670348E-03
    0.784800E+06    0.769762E-03
    0.788400E+06    0.877595E-03
    0.792000E+06    0.992281E-03
    0.795600E+06    0.720652E-03
    0.799200E+06    0.451038E-03
    0.802800E+06    0.296142E-03
    0.806400E+06    0.236769E-03
    0.810000E+06    0.230052E-03
    0.813600E+06    0.224849E-03
    0.817200E+06    0.220473E-03
    0.820800E+06    0.220601E-03
