 Time    DRAD001001  DRAD001002  WRAD001001  WRAD001002  NP001001    NP001002    Temp   relhum 
    0.864000E+05    0.949327E-07    0.223157E-05    0.179093E-06    0.513281E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.900000E+05    0.949286E-07    0.223156E-05    0.179092E-06    0.513285E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.936000E+05    0.949249E-07    0.223154E-05    0.179089E-06    0.513289E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.972000E+05    0.949210E-07    0.223153E-05    0.179088E-06    0.513292E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.100800E+06    0.949170E-07    0.223151E-05    0.179087E-06    0.513295E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.104400E+06    0.949135E-07    0.223150E-05    0.179086E-06    0.513294E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.108000E+06    0.949337E-07    0.223152E-05    0.179097E-06    0.513285E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.111600E+06    0.950480E-07    0.223158E-05    0.179151E-06    0.513271E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.115200E+06    0.952097E-07    0.223166E-05    0.179214E-06    0.513254E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.118800E+06    0.953433E-07    0.223170E-05    0.179257E-06    0.513248E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
