    0.000000E+00    0.500000E+02    0.753891E+01    0.000000E+00
    0.360000E+04    0.500000E+02    0.392491E+01    0.454748E+02
    0.720000E+04    0.500000E+02    0.380905E+01    0.455428E+02
    0.108000E+05    0.500000E+02    0.379642E+01    0.456033E+02
    0.144000E+05    0.500000E+02    0.379495E+01    0.456557E+02
    0.180000E+05    0.500000E+02    0.379454E+01    0.460271E+02
    0.216000E+05    0.500000E+02    0.379401E+01    0.442104E+02
    0.252000E+05    0.500000E+02    0.379248E+01    0.429883E+02
    0.288000E+05    0.500000E+02    0.379514E+01    0.411734E+02
    0.324000E+05    0.500000E+02    0.380078E+01    0.402729E+02
    0.360000E+05    0.500000E+02    0.380539E+01    0.399876E+02
    0.396000E+05    0.500000E+02    0.380941E+01    0.399190E+02
    0.432000E+05    0.500000E+02    0.381238E+01    0.399113E+02
    0.468000E+05    0.500000E+02    0.381474E+01    0.399188E+02
    0.504000E+05    0.500000E+02    0.381734E+01    0.399367E+02
    0.540000E+05    0.500000E+02    0.381959E+01    0.399750E+02
    0.576000E+05    0.500000E+02    0.382161E+01    0.400453E+02
    0.612000E+05    0.500000E+02    0.382339E+01    0.401283E+02
    0.648000E+05    0.500000E+02    0.382494E+01    0.401546E+02
    0.684000E+05    0.500000E+02    0.382567E+01    0.401988E+02
    0.720000E+05    0.500000E+02    0.382592E+01    0.402878E+02
    0.756000E+05    0.500000E+02    0.382580E+01    0.404787E+02
    0.792000E+05    0.500000E+02    0.382590E+01    0.406551E+02
    0.828000E+05    0.500000E+02    0.382549E+01    0.408207E+02
    0.864000E+05    0.500000E+02    0.382518E+01    0.409799E+02
    0.900000E+05    0.500000E+02    0.382513E+01    0.411353E+02
    0.936000E+05    0.500000E+02    0.382505E+01    0.412871E+02
    0.972000E+05    0.500000E+02    0.382460E+01    0.414357E+02
    0.100800E+06    0.500000E+02    0.382447E+01    0.415805E+02
    0.104400E+06    0.500000E+02    0.382438E+01    0.419878E+02
    0.108000E+06    0.500000E+02    0.382365E+01    0.416823E+02
    0.111600E+06    0.500000E+02    0.382435E+01    0.409578E+02
    0.115200E+06    0.500000E+02    0.383033E+01    0.402773E+02
    0.118800E+06    0.500000E+02    0.383888E+01    0.400474E+02
    0.122400E+06    0.500000E+02    0.384638E+01    0.399969E+02
    0.126000E+06    0.500000E+02    0.385215E+01    0.399902E+02
    0.129600E+06    0.500000E+02    0.385603E+01    0.399929E+02
    0.133200E+06    0.500000E+02    0.385929E+01    0.399989E+02
    0.136800E+06    0.500000E+02    0.386170E+01    0.400150E+02
    0.140400E+06    0.500000E+02    0.386367E+01    0.400572E+02
    0.144000E+06    0.500000E+02    0.386554E+01    0.401380E+02
    0.147600E+06    0.500000E+02    0.386677E+01    0.402275E+02
    0.151200E+06    0.500000E+02    0.386820E+01    0.402350E+02
    0.154800E+06    0.500000E+02    0.386880E+01    0.402743E+02
    0.158400E+06    0.500000E+02    0.386866E+01    0.403650E+02
    0.162000E+06    0.500000E+02    0.386828E+01    0.405537E+02
    0.165600E+06    0.500000E+02    0.386772E+01    0.407295E+02
    0.169200E+06    0.500000E+02    0.386707E+01    0.408958E+02
    0.172800E+06    0.500000E+02    0.386664E+01    0.410553E+02
    0.176400E+06    0.500000E+02    0.386622E+01    0.412105E+02
    0.180000E+06    0.500000E+02    0.386578E+01    0.413622E+02
