    0.262800E+06    0.221563E-01    0.602724E+00    0.442343E-02
    0.266400E+06    0.231583E-01    0.628558E+00    0.403072E-02
    0.270000E+06    0.243465E-01    0.658932E+00    0.363548E-02
    0.273600E+06    0.257016E-01    0.693122E+00    0.325765E-02
    0.277200E+06    0.933240E+00    0.263310E+02    0.115658E-02
    0.280800E+06    0.746389E-01    0.220301E+01    0.342171E-03
    0.284400E+06    0.701096E-01    0.206292E+01    0.587503E-03
    0.288000E+06    0.707315E-01    0.207039E+01    0.992528E-03
    0.291600E+06    0.713551E-01    0.208650E+01    0.140338E-02
    0.295200E+06    0.719479E-01    0.210117E+01    0.201038E-02
    0.298800E+06    0.726619E-01    0.211663E+01    0.299705E-02
    0.302400E+06    0.736942E-01    0.213487E+01    0.449370E-02
    0.306000E+06    0.750909E-01    0.215936E+01    0.648942E-02
    0.309600E+06    0.765794E-01    0.218568E+01    0.863145E-02
    0.313200E+06    0.774356E-01    0.219798E+01    0.100401E-01
    0.316800E+06    0.765689E-01    0.217680E+01    0.944585E-02
    0.320400E+06    0.730842E-01    0.210257E+01    0.604940E-02
    0.324000E+06    0.683886E-01    0.199548E+01    0.257691E-02
    0.327600E+06    0.628520E-01    0.183984E+01    0.166168E-02
    0.331200E+06    0.447341E-01    0.129197E+01    0.339280E-02
    0.334800E+06    0.362560E-01    0.102895E+01    0.449649E-02
    0.338400E+06    0.266826E-01    0.742282E+00    0.484387E-02
    0.342000E+06    0.217770E-01    0.596691E+00    0.476266E-02
    0.345600E+06    0.209900E-01    0.572711E+00    0.445526E-02
    0.349200E+06    0.215446E-01    0.586967E+00    0.404881E-02
    0.352800E+06    0.224478E-01    0.610742E+00    0.361653E-02
    0.356400E+06    0.235642E-01    0.639292E+00    0.319635E-02
    0.360000E+06    0.248724E-01    0.672271E+00    0.281037E-02
    0.363600E+06    0.929100E+00    0.260580E+02    0.936350E-03
    0.367200E+06    0.753494E-01    0.221323E+01    0.275393E-03
    0.370800E+06    0.701396E-01    0.205507E+01    0.486639E-03
    0.374400E+06    0.706586E-01    0.205976E+01    0.868873E-03
    0.378000E+06    0.712559E-01    0.207561E+01    0.128154E-02
    0.381600E+06    0.718342E-01    0.208980E+01    0.188127E-02
    0.385200E+06    0.725283E-01    0.210425E+01    0.285355E-02
    0.388800E+06    0.735451E-01    0.212217E+01    0.434578E-02
    0.392400E+06    0.749256E-01    0.214650E+01    0.633510E-02
    0.396000E+06    0.763623E-01    0.217170E+01    0.840957E-02
    0.399600E+06    0.771132E-01    0.218215E+01    0.965977E-02
    0.403200E+06    0.761385E-01    0.216001E+01    0.890025E-02
    0.406800E+06    0.726438E-01    0.208519E+01    0.555204E-02
    0.410400E+06    0.680011E-01    0.197793E+01    0.237299E-02
    0.414000E+06    0.625747E-01    0.182484E+01    0.157626E-02
    0.417600E+06    0.459785E-01    0.132433E+01    0.330619E-02
    0.421200E+06    0.382183E-01    0.108505E+01    0.429305E-02
    0.424800E+06    0.283031E-01    0.789529E+00    0.457084E-02
    0.428400E+06    0.221672E-01    0.608918E+00    0.444748E-02
    0.432000E+06    0.206710E-01    0.564996E+00    0.410736E-02
    0.435600E+06    0.210322E-01    0.574017E+00    0.367752E-02
    0.439200E+06    0.218681E-01    0.596122E+00    0.323337E-02
    0.442800E+06    0.229447E-01    0.623741E+00    0.281481E-02
    0.446400E+06    0.242321E-01    0.655971E+00    0.244343E-02
    0.450000E+06    0.922774E+00    0.257637E+02    0.781452E-03
    0.453600E+06    0.759582E-01    0.222216E+01    0.226008E-03
    0.457200E+06    0.702247E-01    0.204944E+01    0.411758E-03
    0.460800E+06    0.706296E-01    0.205139E+01    0.770646E-03
    0.464400E+06    0.711808E-01    0.206546E+01    0.117487E-02
    0.468000E+06    0.717281E-01    0.207926E+01    0.175311E-02
    0.471600E+06    0.723782E-01    0.209253E+01    0.268278E-02
    0.475200E+06    0.733373E-01    0.211062E+01    0.411783E-02
    0.478800E+06    0.746485E-01    0.213366E+01    0.603004E-02
    0.482400E+06    0.759889E-01    0.215656E+01    0.797939E-02
    0.486000E+06    0.766267E-01    0.216547E+01    0.906391E-02
    0.489600E+06    0.755839E-01    0.214135E+01    0.820167E-02
    0.493200E+06    0.721600E-01    0.206809E+01    0.501962E-02
    0.496800E+06    0.676095E-01    0.196017E+01    0.218350E-02
    0.500400E+06    0.622940E-01    0.181100E+01    0.149431E-02
    0.504000E+06    0.468773E-01    0.134689E+01    0.320842E-02
    0.507600E+06    0.397723E-01    0.112892E+01    0.409707E-02
    0.511200E+06    0.297848E-01    0.832747E+00    0.431342E-02
    0.514800E+06    0.226739E-01    0.624791E+00    0.415757E-02
    0.518400E+06    0.204721E-01    0.560766E+00    0.380001E-02
    0.522000E+06    0.206322E-01    0.564337E+00    0.336324E-02
    0.525600E+06    0.214184E-01    0.584649E+00    0.292308E-02
    0.529200E+06    0.224738E-01    0.611945E+00    0.251923E-02
    0.532800E+06    0.237525E-01    0.643779E+00    0.216957E-02
    0.536400E+06    0.916877E+00    0.255161E+02    0.676229E-03
    0.540000E+06    0.764709E-01    0.222952E+01    0.190411E-03
    0.543600E+06    0.703186E-01    0.204572E+01    0.357245E-03
    0.547200E+06    0.706362E-01    0.204560E+01    0.696409E-03
    0.550800E+06    0.711222E-01    0.205772E+01    0.108901E-02
    0.554400E+06    0.716358E-01    0.207086E+01    0.164461E-02
    0.558000E+06    0.722381E-01    0.208298E+01    0.252996E-02
    0.561600E+06    0.731337E-01    0.209861E+01    0.390094E-02
    0.565200E+06    0.743674E-01    0.212059E+01    0.572760E-02
    0.568800E+06    0.756153E-01    0.214258E+01    0.755702E-02
    0.572400E+06    0.761572E-01    0.214978E+01    0.850156E-02
    0.576000E+06    0.750731E-01    0.212565E+01    0.757534E-02
    0.579600E+06    0.717307E-01    0.205267E+01    0.457531E-02
    0.583200E+06    0.672420E-01    0.194561E+01    0.202924E-02
    0.586800E+06    0.620120E-01    0.179863E+01    0.142371E-02
    0.590400E+06    0.475273E-01    0.136355E+01    0.311551E-02
    0.594000E+06    0.409633E-01    0.116261E+01    0.392832E-02
    0.597600E+06    0.310471E-01    0.869207E+00    0.409881E-02
    0.601200E+06    0.232178E-01    0.640857E+00    0.392027E-02
    0.604800E+06    0.203759E-01    0.558625E+00    0.355415E-02
    0.608400E+06    0.203351E-01    0.556762E+00    0.311904E-02
    0.612000E+06    0.210807E-01    0.576217E+00    0.268926E-02
    0.615600E+06    0.221235E-01    0.602637E+00    0.230256E-02
    0.619200E+06    0.233984E-01    0.634429E+00    0.197396E-02
    0.622800E+06    0.911620E+00    0.253011E+02    0.605283E-03
    0.626400E+06    0.769120E-01    0.223569E+01    0.165205E-03
    0.630000E+06    0.703993E-01    0.204245E+01    0.317868E-03
    0.633600E+06    0.706103E-01    0.203936E+01    0.640083E-03
    0.637200E+06    0.710768E-01    0.205078E+01    0.102320E-02
    0.640800E+06    0.715591E-01    0.206355E+01    0.156019E-02
    0.644400E+06    0.721192E-01    0.207523E+01    0.241000E-02
    0.648000E+06    0.729601E-01    0.208942E+01    0.372914E-02
    0.651600E+06    0.741295E-01    0.210930E+01    0.548755E-02
    0.655200E+06    0.753020E-01    0.212963E+01    0.722147E-02
    0.658800E+06    0.757732E-01    0.213643E+01    0.805865E-02
    0.662400E+06    0.746379E-01    0.211087E+01    0.707670E-02
    0.666000E+06    0.713837E-01    0.204021E+01    0.424241E-02
    0.669600E+06    0.669124E-01    0.193095E+01    0.191264E-02
    0.673200E+06    0.617380E-01    0.178632E+01    0.136706E-02
    0.676800E+06    0.479931E-01    0.137447E+01    0.303666E-02
    0.680400E+06    0.418594E-01    0.118701E+01    0.379403E-02
    0.684000E+06    0.320706E-01    0.898096E+00    0.393053E-02
    0.687600E+06    0.237344E-01    0.656100E+00    0.373742E-02
    0.691200E+06    0.203510E-01    0.558460E+00    0.336868E-02
    0.694800E+06    0.201224E-01    0.551139E+00    0.293858E-02
    0.698400E+06    0.208325E-01    0.569741E+00    0.252012E-02
    0.702000E+06    0.218670E-01    0.595919E+00    0.214933E-02
    0.705600E+06    0.231392E-01    0.627387E+00    0.183763E-02
    0.709200E+06    0.906978E+00    0.251070E+02    0.557195E-03
    0.712800E+06    0.773012E-01    0.224097E+01    0.147555E-03
    0.716400E+06    0.704866E-01    0.204031E+01    0.289789E-03
    0.720000E+06    0.706164E-01    0.203513E+01    0.599004E-03
    0.723600E+06    0.710433E-01    0.204537E+01    0.974681E-03
    0.727200E+06    0.714987E-01    0.205745E+01    0.149864E-02
    0.730800E+06    0.720251E-01    0.206801E+01    0.232437E-02
    0.734400E+06    0.728251E-01    0.208310E+01    0.360995E-02
    0.738000E+06    0.739474E-01    0.210183E+01    0.532358E-02
    0.741600E+06    0.750662E-01    0.212003E+01    0.698913E-02
    0.745200E+06    0.754858E-01    0.212568E+01    0.774340E-02
    0.748800E+06    0.743577E-01    0.210068E+01    0.674108E-02
    0.752400E+06    0.711155E-01    0.202936E+01    0.400509E-02
    0.756000E+06    0.666276E-01    0.191916E+01    0.182704E-02
    0.759600E+06    0.614839E-01    0.177540E+01    0.132340E-02
    0.763200E+06    0.483302E-01    0.138184E+01    0.297417E-02
    0.766800E+06    0.425288E-01    0.120494E+01    0.369281E-02
    0.770400E+06    0.328768E-01    0.921113E+00    0.380619E-02
    0.774000E+06    0.241889E-01    0.668993E+00    0.360287E-02
    0.777600E+06    0.203678E-01    0.559063E+00    0.323353E-02
    0.781200E+06    0.199734E-01    0.547331E+00    0.280934E-02
    0.784800E+06    0.206526E-01    0.564681E+00    0.240136E-02
    0.788400E+06    0.216804E-01    0.590538E+00    0.204267E-02
    0.792000E+06    0.229503E-01    0.622183E+00    0.174380E-02
    0.795600E+06    0.903014E+00    0.249425E+02    0.524328E-03
    0.799200E+06    0.776502E-01    0.224594E+01    0.135244E-03
    0.802800E+06    0.705394E-01    0.203716E+01    0.269476E-03
    0.806400E+06    0.706197E-01    0.203106E+01    0.569241E-03
    0.810000E+06    0.710182E-01    0.204089E+01    0.939632E-03
    0.813600E+06    0.714519E-01    0.205260E+01    0.145541E-02
    0.817200E+06    0.719526E-01    0.206202E+01    0.226710E-02
    0.820800E+06    0.727228E-01    0.207561E+01    0.353499E-02
    0.824400E+06    0.738141E-01    0.209384E+01    0.522408E-02
    0.828000E+06    0.748969E-01    0.211222E+01    0.684342E-02
    0.831600E+06    0.752802E-01    0.211607E+01    0.753417E-02
    0.835200E+06    0.741108E-01    0.209165E+01    0.648793E-02
    0.838800E+06    0.709145E-01    0.202116E+01    0.384088E-02
    0.842400E+06    0.663851E-01    0.190883E+01    0.176522E-02
    0.846000E+06    0.612564E-01    0.176560E+01    0.129059E-02
    0.849600E+06    0.485757E-01    0.138670E+01    0.292684E-02
    0.853200E+06    0.430302E-01    0.121793E+01    0.361890E-02
    0.856800E+06    0.335041E-01    0.938041E+00    0.371683E-02
    0.860400E+06    0.245726E-01    0.679418E+00    0.350780E-02
    0.864000E+06    0.204069E-01    0.560324E+00    0.313954E-02
    0.867600E+06    0.198714E-01    0.544172E+00    0.272008E-02
    0.871200E+06    0.205229E-01    0.560803E+00    0.231940E-02
    0.874800E+06    0.215451E-01    0.586791E+00    0.196995E-02
    0.878400E+06    0.228129E-01    0.618051E+00    0.168036E-02
    0.882000E+06    0.899522E+00    0.247927E+02    0.501690E-03
    0.885600E+06    0.779563E-01    0.225005E+01    0.126635E-03
    0.889200E+06    0.705801E-01    0.203498E+01    0.254841E-03
    0.892800E+06    0.706485E-01    0.202768E+01    0.548056E-03
    0.896400E+06    0.710006E-01    0.203644E+01    0.914811E-03
    0.900000E+06    0.714160E-01    0.204829E+01    0.142627E-02
    0.903600E+06    0.718977E-01    0.205742E+01    0.223163E-02
    0.907200E+06    0.726492E-01    0.207002E+01    0.349412E-02
    0.910800E+06    0.737222E-01    0.208764E+01    0.517445E-02
    0.914400E+06    0.747819E-01    0.210466E+01    0.676352E-02
    0.918000E+06    0.751384E-01    0.210970E+01    0.740398E-02
    0.921600E+06    0.739571E-01    0.208506E+01    0.632882E-02
    0.925200E+06    0.707622E-01    0.201352E+01    0.372857E-02
    0.928800E+06    0.661835E-01    0.189980E+01    0.172132E-02
    0.932400E+06    0.610573E-01    0.175726E+01    0.126641E-02
    0.936000E+06    0.487578E-01    0.139002E+01    0.289303E-02
    0.939600E+06    0.434081E-01    0.122734E+01    0.356745E-02
    0.943200E+06    0.339888E-01    0.951276E+00    0.365465E-02
    0.946800E+06    0.248870E-01    0.687912E+00    0.344215E-02
    0.950400E+06    0.204535E-01    0.561238E+00    0.307447E-02
    0.954000E+06    0.198021E-01    0.541883E+00    0.265972E-02
    0.957600E+06    0.204301E-01    0.558037E+00    0.226441E-02
    0.961200E+06    0.214472E-01    0.583375E+00    0.192117E-02
    0.964800E+06    0.227128E-01    0.614481E+00    0.163820E-02
    0.968400E+06    0.896805E+00    0.246662E+02    0.485937E-03
    0.972000E+06    0.782253E-01    0.225340E+01    0.120605E-03
    0.975600E+06    0.706149E-01    0.203239E+01    0.244028E-03
    0.979200E+06    0.706338E-01    0.202483E+01    0.531687E-03
    0.982800E+06    0.709870E-01    0.203315E+01    0.897172E-03
    0.986400E+06    0.713889E-01    0.204331E+01    0.140695E-02
    0.990000E+06    0.718558E-01    0.205272E+01    0.221102E-02
    0.993600E+06    0.725961E-01    0.206495E+01    0.347644E-02
    0.997200E+06    0.736604E-01    0.208251E+01    0.515869E-02
    0.100080E+07    0.747067E-01    0.209926E+01    0.672929E-02
    0.100440E+07    0.750450E-01    0.210414E+01    0.732883E-02
    0.100800E+07    0.738504E-01    0.207846E+01    0.622509E-02
    0.101160E+07    0.706518E-01    0.200776E+01    0.365200E-02
    0.101520E+07    0.660181E-01    0.189199E+01    0.168978E-02
    0.101880E+07    0.608870E-01    0.174917E+01    0.124863E-02
    0.102240E+07    0.488934E-01    0.139163E+01    0.286977E-02
    0.102600E+07    0.436946E-01    0.123375E+01    0.353320E-02
    0.102960E+07    0.343633E-01    0.960836E+00    0.361404E-02
    0.103320E+07    0.251404E-01    0.694900E+00    0.339886E-02
    0.103680E+07    0.205012E-01    0.562189E+00    0.303224E-02
    0.104040E+07    0.197555E-01    0.540447E+00    0.261973E-02
    0.104400E+07    0.203643E-01    0.555844E+00    0.222872E-02
    0.104760E+07    0.213768E-01    0.581015E+00    0.188956E-02
    0.105120E+07    0.226398E-01    0.611899E+00    0.161040E-02
    0.105480E+07    0.894519E+00    0.245582E+02    0.474902E-03
    0.105840E+07    0.784520E-01    0.225651E+01    0.116315E-03
    0.106200E+07    0.706443E-01    0.203008E+01    0.236064E-03
    0.106560E+07    0.706582E-01    0.202238E+01    0.520284E-03
    0.106920E+07    0.709780E-01    0.203029E+01    0.884537E-03
    0.107280E+07    0.713682E-01    0.204052E+01    0.139418E-02
    0.107640E+07    0.718251E-01    0.204988E+01    0.220004E-02
    0.108000E+07    0.725585E-01    0.206193E+01    0.347319E-02
    0.108360E+07    0.736202E-01    0.207943E+01    0.516305E-02
    0.108720E+07    0.746590E-01    0.209609E+01    0.672223E-02
    0.109080E+07    0.749834E-01    0.210014E+01    0.728817E-02
    0.109440E+07    0.737949E-01    0.207604E+01    0.616274E-02
    0.109800E+07    0.705690E-01    0.200371E+01    0.359868E-02
    0.110160E+07    0.658836E-01    0.188617E+01    0.166688E-02
    0.110520E+07    0.607455E-01    0.174358E+01    0.123555E-02
    0.110880E+07    0.489957E-01    0.139347E+01    0.285447E-02
    0.111240E+07    0.439146E-01    0.123886E+01    0.351110E-02
    0.111600E+07    0.346535E-01    0.968496E+00    0.358722E-02
    0.111960E+07    0.253441E-01    0.700234E+00    0.337112E-02
    0.112320E+07    0.205458E-01    0.563239E+00    0.300506E-02
    0.112680E+07    0.197246E-01    0.539341E+00    0.259400E-02
    0.113040E+07    0.203173E-01    0.554172E+00    0.220553E-02
    0.113400E+07    0.213259E-01    0.579357E+00    0.186944E-02
    0.113760E+07    0.225867E-01    0.610348E+00    0.159293E-02
    0.114120E+07    0.892310E+00    0.244715E+02    0.466984E-03
    0.114480E+07    0.786527E-01    0.226059E+01    0.113237E-03
    0.114840E+07    0.706531E-01    0.202866E+01    0.229883E-03
    0.115200E+07    0.706669E-01    0.202082E+01    0.511169E-03
    0.115560E+07    0.709726E-01    0.202882E+01    0.875117E-03
    0.115920E+07    0.713531E-01    0.203785E+01    0.138535E-02
    0.116280E+07    0.718016E-01    0.204691E+01    0.219423E-02
    0.116640E+07    0.725311E-01    0.205937E+01    0.347673E-02
    0.117000E+07    0.735932E-01    0.207624E+01    0.517708E-02
    0.117360E+07    0.746277E-01    0.209329E+01    0.672898E-02
    0.117720E+07    0.749426E-01    0.209703E+01    0.726700E-02
    0.118080E+07    0.737221E-01    0.207094E+01    0.610439E-02
    0.118440E+07    0.705057E-01    0.199976E+01    0.356049E-02
    0.118800E+07    0.657736E-01    0.188149E+01    0.164996E-02
    0.119160E+07    0.606278E-01    0.173854E+01    0.122590E-02
    0.119520E+07    0.490781E-01    0.139459E+01    0.284495E-02
    0.119880E+07    0.440869E-01    0.124303E+01    0.349804E-02
    0.120240E+07    0.348825E-01    0.974672E+00    0.357145E-02
    0.120600E+07    0.255087E-01    0.704456E+00    0.335455E-02
    0.120960E+07    0.205864E-01    0.563807E+00    0.298867E-02
