 Time    DRAD001001  DRAD001002  WRAD001001  WRAD001002  NP001001    NP001002    Temp   relhum 
    0.676800E+06    0.984115E-07    0.223176E-05    0.180480E-06    0.513259E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.680400E+06    0.983881E-07    0.223176E-05    0.180470E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.684000E+06    0.983648E-07    0.223175E-05    0.180459E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.687600E+06    0.983415E-07    0.223174E-05    0.180449E-06    0.513267E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.691200E+06    0.983181E-07    0.223173E-05    0.180440E-06    0.513268E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.694800E+06    0.982952E-07    0.223172E-05    0.180429E-06    0.513269E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.698400E+06    0.982721E-07    0.223172E-05    0.180420E-06    0.513269E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.702000E+06    0.982491E-07    0.223171E-05    0.180410E-06    0.513268E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.705600E+06    0.982265E-07    0.223171E-05    0.180400E-06    0.513267E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.709200E+06    0.982047E-07    0.223168E-05    0.180391E-06    0.513274E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.712800E+06    0.982057E-07    0.223165E-05    0.180393E-06    0.513272E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.716400E+06    0.983062E-07    0.223169E-05    0.180446E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.720000E+06    0.984505E-07    0.223175E-05    0.180512E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.723600E+06    0.985575E-07    0.223178E-05    0.180555E-06    0.513246E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.727200E+06    0.986231E-07    0.223179E-05    0.180579E-06    0.513246E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.730800E+06    0.986618E-07    0.223180E-05    0.180593E-06    0.513248E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.734400E+06    0.986850E-07    0.223180E-05    0.180602E-06    0.513251E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.738000E+06    0.986998E-07    0.223181E-05    0.180609E-06    0.513254E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.741600E+06    0.987098E-07    0.223182E-05    0.180613E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.745200E+06    0.987164E-07    0.223182E-05    0.180616E-06    0.513259E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.748800E+06    0.987202E-07    0.223181E-05    0.180617E-06    0.513259E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.752400E+06    0.987194E-07    0.223179E-05    0.180615E-06    0.513256E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.756000E+06    0.987100E-07    0.223177E-05    0.180610E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.759600E+06    0.986897E-07    0.223176E-05    0.180600E-06    0.513254E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.763200E+06    0.986650E-07    0.223176E-05    0.180589E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.766800E+06    0.986403E-07    0.223176E-05    0.180579E-06    0.513262E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.770400E+06    0.986156E-07    0.223175E-05    0.180568E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.774000E+06    0.985909E-07    0.223174E-05    0.180557E-06    0.513266E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.777600E+06    0.985664E-07    0.223173E-05    0.180546E-06    0.513267E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.781200E+06    0.985418E-07    0.223172E-05    0.180536E-06    0.513267E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.784800E+06    0.985176E-07    0.223172E-05    0.180525E-06    0.513267E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.788400E+06    0.984937E-07    0.223172E-05    0.180514E-06    0.513266E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.792000E+06    0.984697E-07    0.223172E-05    0.180504E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.795600E+06    0.984466E-07    0.223168E-05    0.180493E-06    0.513272E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.799200E+06    0.984462E-07    0.223166E-05    0.180495E-06    0.513271E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.802800E+06    0.985451E-07    0.223169E-05    0.180547E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.806400E+06    0.986879E-07    0.223174E-05    0.180613E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.810000E+06    0.987935E-07    0.223177E-05    0.180654E-06    0.513246E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.813600E+06    0.988570E-07    0.223179E-05    0.180678E-06    0.513246E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.817200E+06    0.988940E-07    0.223180E-05    0.180691E-06    0.513248E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.820800E+06    0.989160E-07    0.223180E-05    0.180699E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.824400E+06    0.989293E-07    0.223181E-05    0.180704E-06    0.513254E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.828000E+06    0.989376E-07    0.223182E-05    0.180707E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.831600E+06    0.989427E-07    0.223182E-05    0.180709E-06    0.513259E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.835200E+06    0.989447E-07    0.223181E-05    0.180710E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.838800E+06    0.989423E-07    0.223179E-05    0.180708E-06    0.513255E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.842400E+06    0.989316E-07    0.223177E-05    0.180702E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.846000E+06    0.989100E-07    0.223176E-05    0.180692E-06    0.513254E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.849600E+06    0.988842E-07    0.223176E-05    0.180681E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.853200E+06    0.988583E-07    0.223176E-05    0.180669E-06    0.513261E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.856800E+06    0.988324E-07    0.223175E-05    0.180658E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.860400E+06    0.988066E-07    0.223174E-05    0.180646E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.864000E+06    0.987810E-07    0.223173E-05    0.180635E-06    0.513266E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.867600E+06    0.987554E-07    0.223173E-05    0.180624E-06    0.513266E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.871200E+06    0.987301E-07    0.223172E-05    0.180612E-06    0.513266E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.874800E+06    0.987047E-07    0.223172E-05    0.180602E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.878400E+06    0.986792E-07    0.223172E-05    0.180592E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.882000E+06    0.986551E-07    0.223169E-05    0.180581E-06    0.513271E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.885600E+06    0.986534E-07    0.223166E-05    0.180582E-06    0.513271E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.889200E+06    0.987508E-07    0.223169E-05    0.180633E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.892800E+06    0.988925E-07    0.223174E-05    0.180698E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.896400E+06    0.989964E-07    0.223177E-05    0.180739E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.900000E+06    0.990585E-07    0.223179E-05    0.180762E-06    0.513246E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.903600E+06    0.990939E-07    0.223179E-05    0.180775E-06    0.513247E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.907200E+06    0.991141E-07    0.223180E-05    0.180783E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.910800E+06    0.991263E-07    0.223181E-05    0.180787E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.914400E+06    0.991335E-07    0.223182E-05    0.180788E-06    0.513256E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.918000E+06    0.991375E-07    0.223182E-05    0.180789E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.921600E+06    0.991379E-07    0.223181E-05    0.180789E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.925200E+06    0.991343E-07    0.223179E-05    0.180787E-06    0.513255E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.928800E+06    0.991227E-07    0.223177E-05    0.180780E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.932400E+06    0.991001E-07    0.223175E-05    0.180769E-06    0.513254E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.936000E+06    0.990732E-07    0.223176E-05    0.180758E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.939600E+06    0.990462E-07    0.223176E-05    0.180746E-06    0.513261E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.943200E+06    0.990193E-07    0.223175E-05    0.180734E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.946800E+06    0.989927E-07    0.223174E-05    0.180722E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.950400E+06    0.989658E-07    0.223174E-05    0.180711E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.954000E+06    0.989393E-07    0.223173E-05    0.180699E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.957600E+06    0.989130E-07    0.223173E-05    0.180687E-06    0.513265E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.961200E+06    0.988871E-07    0.223173E-05    0.180674E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.964800E+06    0.988611E-07    0.223173E-05    0.180662E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.968400E+06    0.988361E-07    0.223169E-05    0.180651E-06    0.513270E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.972000E+06    0.988333E-07    0.223166E-05    0.180652E-06    0.513270E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.975600E+06    0.989290E-07    0.223169E-05    0.180703E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.979200E+06    0.990690E-07    0.223174E-05    0.180768E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.982800E+06    0.991714E-07    0.223177E-05    0.180810E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.986400E+06    0.992324E-07    0.223179E-05    0.180833E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.990000E+06    0.992669E-07    0.223179E-05    0.180844E-06    0.513247E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.993600E+06    0.992861E-07    0.223180E-05    0.180851E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.997200E+06    0.992968E-07    0.223181E-05    0.180855E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.100080E+07    0.993026E-07    0.223182E-05    0.180856E-06    0.513256E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.100440E+07    0.993051E-07    0.223182E-05    0.180857E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.100800E+07    0.993046E-07    0.223181E-05    0.180856E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.101160E+07    0.992999E-07    0.223179E-05    0.180854E-06    0.513255E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.101520E+07    0.992872E-07    0.223177E-05    0.180847E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.101880E+07    0.992638E-07    0.223175E-05    0.180835E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.102240E+07    0.992363E-07    0.223176E-05    0.180823E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.102600E+07    0.992085E-07    0.223176E-05    0.180811E-06    0.513260E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.102960E+07    0.991807E-07    0.223175E-05    0.180798E-06    0.513262E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.103320E+07    0.991531E-07    0.223174E-05    0.180786E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.103680E+07    0.991254E-07    0.223174E-05    0.180774E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.104040E+07    0.990979E-07    0.223173E-05    0.180763E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.104400E+07    0.990704E-07    0.223173E-05    0.180751E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.104760E+07    0.990433E-07    0.223173E-05    0.180739E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.105120E+07    0.990168E-07    0.223173E-05    0.180726E-06    0.513262E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.105480E+07    0.989908E-07    0.223169E-05    0.180714E-06    0.513269E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.105840E+07    0.989870E-07    0.223166E-05    0.180715E-06    0.513270E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.106200E+07    0.990814E-07    0.223169E-05    0.180765E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.106560E+07    0.992205E-07    0.223174E-05    0.180830E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.106920E+07    0.993217E-07    0.223177E-05    0.180872E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.107280E+07    0.993812E-07    0.223179E-05    0.180895E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.107640E+07    0.994143E-07    0.223179E-05    0.180907E-06    0.513247E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.108000E+07    0.994323E-07    0.223180E-05    0.180914E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.108360E+07    0.994416E-07    0.223181E-05    0.180919E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.108720E+07    0.994461E-07    0.223182E-05    0.180920E-06    0.513256E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.109080E+07    0.994476E-07    0.223182E-05    0.180920E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.109440E+07    0.994458E-07    0.223181E-05    0.180920E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.109800E+07    0.994401E-07    0.223178E-05    0.180917E-06    0.513255E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.110160E+07    0.994268E-07    0.223177E-05    0.180910E-06    0.513252E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.110520E+07    0.994024E-07    0.223175E-05    0.180898E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.110880E+07    0.993740E-07    0.223176E-05    0.180886E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.111240E+07    0.993456E-07    0.223176E-05    0.180873E-06    0.513260E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.111600E+07    0.993174E-07    0.223175E-05    0.180859E-06    0.513262E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.111960E+07    0.992889E-07    0.223175E-05    0.180847E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.112320E+07    0.992602E-07    0.223174E-05    0.180836E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.112680E+07    0.992318E-07    0.223173E-05    0.180824E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.113040E+07    0.992039E-07    0.223173E-05    0.180811E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.113400E+07    0.991762E-07    0.223173E-05    0.180799E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.113760E+07    0.991484E-07    0.223173E-05    0.180787E-06    0.513261E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.114120E+07    0.991216E-07    0.223170E-05    0.180775E-06    0.513268E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.114480E+07    0.991168E-07    0.223166E-05    0.180775E-06    0.513269E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.114840E+07    0.992097E-07    0.223169E-05    0.180826E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.115200E+07    0.993476E-07    0.223174E-05    0.180891E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.115560E+07    0.994478E-07    0.223177E-05    0.180933E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.115920E+07    0.995067E-07    0.223179E-05    0.180955E-06    0.513245E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.116280E+07    0.995392E-07    0.223179E-05    0.180966E-06    0.513247E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.116640E+07    0.995565E-07    0.223180E-05    0.180973E-06    0.513250E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.117000E+07    0.995650E-07    0.223181E-05    0.180976E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.117360E+07    0.995688E-07    0.223182E-05    0.180977E-06    0.513256E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.117720E+07    0.995695E-07    0.223182E-05    0.180976E-06    0.513258E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.118080E+07    0.995676E-07    0.223181E-05    0.180973E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.118440E+07    0.995613E-07    0.223178E-05    0.180970E-06    0.513255E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.118800E+07    0.995473E-07    0.223176E-05    0.180963E-06    0.513252E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.119160E+07    0.995225E-07    0.223175E-05    0.180950E-06    0.513253E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.119520E+07    0.994934E-07    0.223176E-05    0.180938E-06    0.513257E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.119880E+07    0.994643E-07    0.223176E-05    0.180924E-06    0.513260E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.120240E+07    0.994354E-07    0.223175E-05    0.180911E-06    0.513262E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.120600E+07    0.994063E-07    0.223175E-05    0.180898E-06    0.513263E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
    0.120960E+07    0.993774E-07    0.223174E-05    0.180885E-06    0.513264E-05    0.899815E+03    0.249219E+01    0.285150E+03    0.894062E+00
