    0.000000E+00    0.000000E+00
    0.360000E+04    0.626176E-03
    0.720000E+04    0.463219E-03
    0.108000E+05    0.367217E-03
    0.144000E+05    0.284063E-03
    0.180000E+05    0.120504E-03
    0.216000E+05    0.648384E-05
    0.252000E+05    0.117314E-04
    0.288000E+05    0.316237E-04
    0.324000E+05    0.418937E-04
    0.360000E+05    0.416760E-04
    0.396000E+05    0.434279E-04
    0.432000E+05    0.471023E-04
    0.468000E+05    0.515676E-04
    0.504000E+05    0.561380E-04
    0.540000E+05    0.595646E-04
    0.576000E+05    0.593539E-04
    0.612000E+05    0.527464E-04
    0.648000E+05    0.413304E-04
    0.684000E+05    0.375043E-04
    0.720000E+05    0.955756E-04
    0.756000E+05    0.142843E-03
    0.792000E+05    0.161635E-03
    0.828000E+05    0.166145E-03
    0.864000E+05    0.164907E-03
    0.900000E+05    0.161181E-03
    0.936000E+05    0.156266E-03
    0.972000E+05    0.150339E-03
    0.100800E+06    0.143812E-03
    0.104400E+06    0.305242E-04
    0.108000E+06    0.116434E-04
    0.111600E+06    0.163722E-04
    0.115200E+06    0.226574E-04
    0.118800E+06    0.264344E-04
    0.122400E+06    0.307460E-04
    0.126000E+06    0.358376E-04
    0.129600E+06    0.411137E-04
    0.133200E+06    0.465041E-04
    0.136800E+06    0.517885E-04
    0.140400E+06    0.558263E-04
    0.144000E+06    0.559091E-04
    0.147600E+06    0.491151E-04
    0.151200E+06    0.376371E-04
    0.154800E+06    0.347704E-04
    0.158400E+06    0.953268E-04
    0.162000E+06    0.142262E-03
    0.165600E+06    0.161822E-03
    0.169200E+06    0.166053E-03
    0.172800E+06    0.163034E-03
    0.176400E+06    0.156726E-03
    0.180000E+06    0.148704E-03
    0.183600E+06    0.139770E-03
    0.187200E+06    0.130355E-03
    0.190800E+06    0.238186E-04
    0.194400E+06    0.945959E-05
    0.198000E+06    0.136149E-04
    0.201600E+06    0.197906E-04
    0.205200E+06    0.240180E-04
    0.208800E+06    0.286376E-04
    0.212400E+06    0.339461E-04
    0.216000E+06    0.394770E-04
    0.219600E+06    0.451711E-04
    0.223200E+06    0.507645E-04
    0.226800E+06    0.549719E-04
    0.230400E+06    0.547778E-04
    0.234000E+06    0.473535E-04
    0.237600E+06    0.354226E-04
    0.241200E+06    0.331411E-04
    0.244800E+06    0.959486E-04
    0.248400E+06    0.140123E-03
    0.252000E+06    0.158634E-03
    0.255600E+06    0.161841E-03
    0.259200E+06    0.156881E-03
    0.262800E+06    0.148073E-03
    0.266400E+06    0.137478E-03
    0.270000E+06    0.126194E-03
    0.273600E+06    0.114911E-03
    0.277200E+06    0.189509E-04
    0.280800E+06    0.772286E-05
    0.284400E+06    0.115442E-04
    0.288000E+06    0.177515E-04
    0.291600E+06    0.223260E-04
    0.295200E+06    0.271161E-04
    0.298800E+06    0.325028E-04
    0.302400E+06    0.380733E-04
    0.306000E+06    0.437709E-04
    0.309600E+06    0.493209E-04
    0.313200E+06    0.531782E-04
    0.316800E+06    0.524645E-04
    0.320400E+06    0.447385E-04
    0.324000E+06    0.330584E-04
    0.327600E+06    0.314266E-04
    0.331200E+06    0.950690E-04
    0.334800E+06    0.135230E-03
    0.338400E+06    0.151469E-03
    0.342000E+06    0.153139E-03
    0.345600E+06    0.146605E-03
    0.349200E+06    0.135946E-03
    0.352800E+06    0.123808E-03
    0.356400E+06    0.111338E-03
    0.360000E+06    0.994621E-04
    0.363600E+06    0.154875E-04
    0.367200E+06    0.632865E-05
    0.370800E+06    0.987160E-05
    0.374400E+06    0.160441E-04
    0.378000E+06    0.208154E-04
    0.381600E+06    0.256508E-04
    0.385200E+06    0.309687E-04
    0.388800E+06    0.364280E-04
    0.392400E+06    0.419423E-04
    0.396000E+06    0.471512E-04
    0.399600E+06    0.504997E-04
    0.403200E+06    0.493579E-04
    0.406800E+06    0.417272E-04
    0.410400E+06    0.307287E-04
    0.414000E+06    0.296747E-04
    0.417600E+06    0.930251E-04
    0.421200E+06    0.129218E-03
